"inpcgeneral.date.sq.","inpcgeneral.values.sq.","inpcsub_total.values.sq.","inpcmerc.values.sq.","inpcserv.values.sq.","inpcnosub.values.sq.","inpcagro.values.sq.","inpcenerg.values.sq."
2014-09-01,85.6031011479055,87.7138544840314,85.7159395405585,89.4638161691645,79.4948871443198,82.7299188085678,77.5913721981829
2014-09-01,85.5895787006431,87.6889814330283,85.6279291100438,89.4942447692217,79.5155160327688,82.8311819738759,77.5645553218921
2014-08-01,85.3131197788329,87.4798244084733,85.425556023337,89.2791457343631,79.0425394930233,81.8492523136611,77.3910503089208
2014-08-01,85.1260592583689,87.4106074113902,85.3703579553391,89.1976496415226,78.5156095749123,80.4384222373233,77.3842133409388
2014-07-01,84.9652923853597,87.2823180667062,85.0284733584674,89.2564470939158,78.2593894626669,79.9236390503562,77.2801335254923
2014-07-01,84.8646252779614,87.2375778599924,85.0098514811204,89.1888299994529,77.9970082570148,79.2578629673837,77.2551126482252
2014-06-01,84.697097181321,87.1154671142191,85.0279675299338,88.9438954476082,77.6978775321246,78.8817577101307,77.0012742690752
2014-06-01,84.6670472985155,87.0770408377998,85.0806654494624,88.825654035905,77.6930649700407,79.0703353145973,76.8826695990556
2014-05-01,84.5986838151331,86.9763666983326,85.0017355232086,88.7059342709045,77.7169581017601,79.4513397472421,76.69643597801
2014-05-01,84.4732255544203,86.8467425085704,84.815465023899,88.6259262430385,77.6043199613016,79.1376721612364,76.7020849499314
2014-04-01,84.7857443355971,86.7984129379116,84.7036891650955,88.6331688944803,78.9606337697744,78.4905048980004,79.2372608408514
2014-04-01,84.8285654185949,86.8617607781376,84.6463655789958,88.8022121115089,78.9444771884511,78.8524482955761,78.998627623881
2014-03-01,84.9863273033235,86.6342455423514,84.519964150506,88.4861318999158,80.2169470615999,79.3649847047577,80.7182475891711
2014-03-01,84.9435062203257,86.5219932113075,84.4362909694552,88.3488472632132,80.3771159838961,79.7618255670893,80.7391571093884
2014-02-01,84.7970130416491,86.429049987898,84.3295919568136,88.2679526529571,80.0746730572431,79.2983383954646,80.5314737273274
2014-02-01,84.6685497926558,86.3560700566944,84.3182290211568,88.1410027658308,79.7863856997236,78.7018383961872,80.424540814258
2014-01-01,84.5678826852575,86.2538543937714,84.2366435141858,88.0207172733713,79.6879074016647,79.1791651229475,79.9872548677875
2014-01-01,84.4702205661398,86.0459438634395,84.1990557308026,87.6636220731746,79.9091938587781,79.9449885195716,79.8881320334722
2013-12-01,83.9030290281868,85.4553670173158,83.2518060312226,87.3854528346266,79.4110249996088,80.7035115126167,78.6505170199201
2013-12-01,83.6378388124286,85.3880716657845,83.081620601039,87.4082782842261,78.5729582080103,79.5011260067404,78.0268178729151
2013-11-01,83.3020313720777,85.1286137514079,82.846605161041,87.1274113536158,78.0171021664111,78.8720613506019,77.5140382849884
2013-11-01,83.2817477011839,85.1567145770311,82.8957377985074,87.1370905415768,77.8573956735538,78.4628768524774,77.5011263712874
2013-10-01,82.5793316906064,85.0618498620721,82.8708472817997,86.980935847211,75.3940542670445,76.6683245020362,74.6442648710236
2013-10-01,82.4666446300859,84.9935160221034,82.9122611417631,86.8164746567698,75.1551322344854,76.1310063153995,74.5809211938075
2013-09-01,82.1368471662961,84.878035369841,82.8004783351554,86.6977550838087,74.2029343938961,76.8597673137711,72.6396355772137
2013-09-01,82.1285834485245,84.8512733902228,82.8084606805132,86.6405607588447,74.2495866075175,77.0456837765989,72.6043437460125
2013-08-01,81.8521245267143,84.5960990881743,82.5093047188795,86.4239097279882,73.9123439644538,76.6289472474071,72.3138758538655
2013-08-01,81.7965322435243,84.5851779245755,82.4208576410974,86.4808930463073,73.7269944327633,76.1530649589677,72.2994778003852
2013-07-01,81.5839293226756,84.4966920314115,82.2149781131084,86.495231532105,73.1545186684447,75.1377866014347,71.9875501361985
2013-07-01,81.5997055111485,84.5318397318935,82.2865007366053,86.4985186562687,73.1157750449089,75.3503548986896,71.8009328449402
2013-06-01,81.5997055111485,84.5021233444601,82.3379148795808,86.3977405250594,73.2014477743469,75.9420237245748,71.588873980974
2013-06-01,81.6380191117255,84.4690245073144,82.4300561429275,86.2549446369011,73.4467312741288,76.8585567393322,71.439189635918
2013-05-01,81.6763327123024,84.4092812749029,82.3956369129589,86.1730202630553,73.768588101465,78.5110274464123,70.978104078001
2013-05-01,81.6613077708997,84.3452395738817,82.3483293240794,86.094321253935,73.8943610453884,79.0188930472544,70.8790510668342
2013-04-01,81.9445279163411,84.2251240985247,82.2314175988968,85.9713996330135,75.3453249628768,79.3657631334303,72.9796714107292
2013-04-01,81.93851793978,84.1968771342886,82.2305552735864,85.9191666282383,75.402894794939,79.7759264205853,72.8297728216595
2013-03-01,82.0151451409339,84.1541416885329,82.1118056685311,85.9430115275602,75.825456425737,79.6083926671354,73.5995506469268
2013-03-01,81.7597211370876,84.1331662363956,82.1141157638903,85.9012261978002,74.9168440081452,77.1892436596915,73.5344787698423
2013-02-01,81.3360177895306,83.9189168630973,81.949614272915,85.6425928119264,73.909591992068,75.0001020797255,73.1876951776357
2013-02-01,81.2466193881844,83.863600840982,81.933802575384,85.5519811891575,73.7238148184857,74.8608435781999,72.9762697180578
2013-01-01,81.0535488911593,83.6601661364964,81.7980969140046,85.2880811083407,73.5613963874038,74.8813653800116,72.712110544985
2013-01-01,80.7312638980708,83.2728120802495,81.8458797421889,84.5118509592326,73.421117708779,74.9449873224604,72.4583713615991
2012-12-01,80.6073081314983,83.1256396711648,81.7109035306971,84.3538391317781,73.3612669973953,75.3651294611779,72.1310118598485
2012-12-01,80.5291784362041,83.1018337908034,81.5384336034656,84.4629612632782,73.1339698614903,74.8264524743529,72.0776626162834
2012-11-01,80.3090630446541,82.8874447288296,81.2565229694349,84.3090364878589,72.8981051276737,74.6303041812174,71.8200191179417
2012-11-01,80.457058717471,83.1393185706657,81.2530731668576,84.7890788506817,72.7558320312677,74.4563293067087,71.6956393983469
2012-10-01,79.8275136726967,82.9913695584904,80.9715038403628,84.7606623448748,70.7840268284889,74.701017343773,68.4911553666356
2012-10-01,79.8538073201514,82.9495793140305,80.9154842435522,84.731612719502,70.9994654524149,75.5932115508956,68.3289635762823
2012-09-01,79.4962137147665,82.810603642816,80.775251518898,84.5938222909246,70.0322863271119,75.8876778850913,66.6598947146175
2012-09-01,79.3820241601058,82.7532498268199,80.6479122613365,84.5990663499369,69.7598817219179,74.5092712811806,67.0045177088212
2012-08-01,79.1844461806599,82.6553002155928,80.4928850879935,84.5521918577534,69.2854918303675,73.3610462737269,66.906529193993
2012-08-01,78.9966344131258,82.6159599383466,80.4029662790012,84.5580901812187,68.6822960751285,71.882524505262,66.7922666474071
2012-07-01,78.8892060820963,82.4872286510326,80.1819470014719,84.5119285270111,68.6349126542871,72.1366408251349,66.5768669984623
2012-07-01,78.8185888575035,82.4140382184722,80.0838895383379,84.4610035039854,68.5731934905967,72.2531681448483,66.4158686870535
2012-06-01,78.5128312999579,82.2455295109389,79.8993976468605,84.3068594077713,67.8836980623178,70.6617117657006,66.2302887488894
2012-06-01,78.3145020734419,82.1437524796769,79.8591578632286,84.1501080922038,67.4156369109229,69.5383042904686,66.1283115235988
2012-05-01,78.1259390588377,82.0597721757089,79.6509737657551,84.1772129421366,66.9361262101594,68.580956597761,65.9159390842019
2012-05-01,77.9816996213715,81.9753832622127,79.5306387999892,84.1249999089321,66.6270974051714,68.0415126203292,65.7358454975885
2012-04-01,78.3558206622994,81.8581579559581,79.427440406054,83.9952851625,68.3708116672571,67.8514846611406,68.5549535165074
2012-04-01,78.2453873429894,81.7424742453869,79.275058301407,83.9124637975761,68.2748058434707,67.8774609483761,68.3910893727188
2012-03-01,78.5729310655688,81.7196190742473,79.1372035801718,83.9924374757526,69.5807069294384,68.5013776555815,70.0751909519531
2012-03-01,78.5210950177294,81.6349698900797,79.0569117234202,83.903929853507,69.6202107906569,68.6910929878981,70.0308894511373
2012-02-01,78.4835326642226,81.5018101771983,78.9442534800647,83.7524989630413,69.8500060454621,69.3486624690959,70.0218418786089
2012-02-01,78.5203437706593,81.4545417264913,78.8522212573383,83.7452737534999,70.1208476627158,70.0889827190158,70.030526754836
2012-01-01,78.4662539816095,81.2430430300352,78.5020462258135,83.6578560966276,70.5046214042513,71.2812720679876,69.962953011718
2012-01-01,78.2198449426047,81.0233213391174,78.2923114020595,83.4293023244163,70.1862492710518,70.7234958862958,69.7785418916001
2011-12-01,77.9719334094597,80.8643236861497,77.9023058926274,83.4769142777493,69.6898550561365,69.7821887146146,69.530956467893
2011-12-01,77.6128373099345,80.678214141643,77.5719961433544,83.4198133469223,68.8502081297853,67.7784071921437,69.3416210342798
2011-11-01,77.2221888334635,80.3995597641764,77.2743714074228,83.1582429654509,68.1477543486758,66.2533102856654,69.0988821982787
2011-11-01,77.0944768315403,80.3296098727676,77.1697335539069,83.1193377487239,67.8584712232908,65.6539543866188,68.982913802562
2011-10-01,76.3567522086664,80.1298961555073,76.9989178520466,82.8938750462119,65.6196578013853,65.0014359365886,65.8631752653554
2011-10-01,76.3094236432478,80.0822512658452,76.925103962091,82.8696483562308,65.5746113590029,65.0126731678862,65.7868195204609
2011-09-01,75.8444017068333,79.919457378991,76.708508746876,82.7550289933084,64.2681077250249,64.8268514773158,63.8575378309283
2011-09-01,75.7970731414147,79.878459692421,76.6719870776908,82.7100474848119,64.2021284949286,64.8041130123658,63.7675531229163
2011-08-01,75.6370575154757,79.7053731021479,76.5193668136263,82.5187387593695,64.078031453083,64.7433243054938,63.6083523067738
2011-08-01,75.6340525271951,79.6686583660409,76.3777562863732,82.575825423857,64.170683893712,65.2176938866863,63.4880506234025
2011-07-01,75.5694452791634,79.5986793607835,76.3446470357046,82.4729128048967,64.1209896903496,65.294914715915,63.3676765587885
2011-07-01,75.4635194422742,79.5845936464122,76.4161950216427,82.3822699549223,63.7580687666326,64.4707674340098,63.2624535796957
2011-06-01,75.2261253681111,79.4710923389552,76.3949757704017,82.1863112288971,63.1765618436821,63.1895659918438,63.0719300347299
2011-06-01,75.0841396718553,79.3553582351571,76.2515011700713,82.0954304186964,62.9629459088164,62.7905025906915,62.9620322789919
2011-05-01,75.1254582607128,79.3233958561805,76.2373411086338,82.0475654556899,63.2078785505334,63.7018413065281,62.8350590034945
2011-05-01,75.1923192499549,79.1963163270611,76.0843508129967,81.943708303063,63.815179955087,65.6737132195577,62.6806619360625
2011-04-01,75.7602620349781,79.1400866130623,75.9878461619232,81.9235124093647,66.1232833025945,67.4928431832917,65.257815305196
2011-04-01,75.6753711160526,79.0978860645023,75.905864870903,81.9168976398392,65.9198369186146,67.0840495634534,65.1691657549951
2011-03-01,75.7437345994351,79.0574511795743,75.7645577154698,81.9666684491485,66.2920595848497,65.464777410459,66.6510939067594
2011-03-01,75.7024160105776,79.0612736985363,75.6044019798916,82.1170989082807,66.124895166708,65.1154762175502,66.5857303210957
2011-02-01,75.6656049041409,78.8731745784077,75.4040707343002,81.9400193003243,66.5101616722132,66.5473710965538,66.3868966776395
2011-02-01,75.4913155838692,78.774998436449,75.2371607923927,81.9033399828897,66.1248260565442,65.6849749156242,66.2681212936988
2011-01-01,75.3365586874211,78.5999555314281,74.9629401132758,81.8170471664676,66.0260941430249,65.7391994004371,66.0842667723552
2011-01-01,75.2554240038464,78.4162682278713,74.8788094984251,81.5444293196594,66.2328782637821,66.5121911851249,65.9750654430395
2010-12-01,75.1247070136427,78.2531470715662,74.5480552313247,81.5312575164794,66.1916419215249,67.3037233808373,65.4696154736366
2010-12-01,74.7372018875766,78.048499301745,74.2075271386001,81.4601686386322,65.3239632129291,65.3072626225727,65.3033085127678
2010-11-01,74.5931826027556,77.8110057859125,74.0462519194337,81.1492872360511,65.4278926949683,65.5895436761573,65.2964345210321
2010-11-01,74.5304979500098,77.8188850601813,73.9984599689083,81.2114887091165,65.1799188986243,65.1816804088816,65.1478678768215
2010-10-01,74.0259123981534,77.6756201998116,73.8163981227483,81.10672603175,63.7228753463932,64.6577373262491,63.1120725344628
2010-10-01,73.9119403022515,77.5862696306479,73.7142559286467,81.0302525913837,63.5441780191606,64.3337217747066,63.0237008932446
2010-09-01,73.5570726400122,77.49421883288,73.5011259379827,81.0568206657237,62.4978592286276,63.7251784693211,61.7060259074977
2010-09-01,73.4731477330301,77.471396915862,73.3914610134853,81.1188897007809,62.252655109711,63.2542636956739,61.6011017635475
2010-08-01,73.1783744486297,77.2158964559698,73.2609722248611,80.7424384997084,61.8575390108944,62.5055359116039,61.4257617929432
2010-08-01,73.084606497001,77.1909040693267,73.2122740796061,80.7407004093375,61.5814521394301,62.0144852547116,61.2832958917145
