"igae..1...date.sq.","igae..1...values.sq.","igae..2...values.sq.","igae..3...values.sq.","igae..4...values.sq.","igae..5...values.sq.","igae..6...values.sq.","igae..7...values.sq.","igae..8...values.sq.","igae..9...values.sq.","igae..10...values.sq.","igae..11...values.sq.","igae..12...values.sq.","igae..13...values.sq.","igae..14...values.sq.","igae..15...values.sq.","igae..16...values.sq.","igae..17...values.sq."
2020-03-01,109.90085667152,98.03457502924,99.664043223304,77.722623197329,106.382731599282,94.89672610913,111.089741890117,116.077544439163,116.243504613424,110.234285710085,128.406108459827,122.113572744682,124.141200015596,105.570432416457,96.023291604788,90.078784767327,112.150819326117
2020-02-01,108.751686411226,103.0847948067,99.992305503864,75.217482657757,105.70815961995,99.060538305152,110.97937308574,113.810775737604,106.328567616195,107.570788629753,123.955446463211,122.460271521357,109.739140856431,104.724801949211,107.607769266372,117.837658077737,111.503325299888
2020-01-01,112.319211476208,133.173344717961,103.814670453148,84.411581840335,104.253256120629,98.515403866248,114.948715058639,115.902697654512,113.590490013784,108.275890267799,132.54921144025,124.069870339372,107.996862248362,104.319287168939,109.694490448759,116.619639082563,105.462041797044
2019-12-01,113.326278292752,154.361818698923,96.732632578983,74.081418084738,109.676602514969,100.669657866167,103.797125345447,120.300763874941,105.158406031089,126.641310102039,134.975941094646,122.416692839681,135.447342215714,105.204603021603,112.038818155624,114.745821568839,108.588207218106
2019-11-01,116.243263144168,150.094910053493,100.919185294844,73.648178075041,118.370281996629,97.508221991504,113.077109645681,122.887978550823,124.995254107512,127.920870112921,137.289776603419,122.108183571985,127.346187816858,106.269450205808,108.999290473703,122.724507174636,107.17663368413
2019-10-01,115.359214192845,100.036183604507,102.922279661824,75.088294785671,124.201687491266,95.418821969492,116.892387825771,122.909096660124,142.190287099573,122.993575934216,137.947602739384,119.297482763002,118.99367043066,107.333189039887,105.636818226149,116.599119917246,107.388590518449
2019-09-01,108.863268614842,83.419875399972,101.620224912285,74.241953188267,128.300614999094,96.955234673623,113.54130552791,114.092809151721,117.763748730061,108.6048154649,130.527469483013,117.572761999923,116.185282027356,100.100846351505,105.440613194516,101.684502179293,102.557871075788
2019-08-01,113.255444094986,87.690728897545,105.324724573084,77.952652253881,127.871531295782,98.763241594098,118.525479410026,118.865851565094,125.356642163822,114.26633120037,138.775589193818,121.755730472632,115.852915857512,99.817496113656,111.728182934973,123.245260354167,99.24595771947
2019-07-01,113.401403402576,111.936967705381,103.097462947724,73.167548287353,124.312756304984,100.423326991879,115.743021461306,119.090392873345,125.359113861212,111.522736118881,136.765224281168,122.738201297684,112.689333469702,105.00566310974,104.951391793008,133.416006468091,104.135451183023
2019-06-01,112.872208042815,127.918576360579,102.95408575822,73.903085939567,122.980409690718,100.835219476097,115.057915731134,117.518757723139,120.187920334049,111.524066323883,131.638251390117,120.833214404122,116.693314045698,107.146084904162,104.390614259686,121.979478933218,106.484961257357
2019-05-01,115.278325600529,122.86272630685,103.875203528664,73.172196060637,117.826733967796,98.224533794729,118.953138331999,121.110234643556,128.25563576409,114.783718456335,134.50256496502,123.782164390799,124.713670723977,104.593211636063,108.41375578979,123.810277595417,109.555428714021
2019-04-01,109.857361621494,106.519827261847,100.864515787562,71.787587421661,111.71157895971,102.547948245926,112.062865179528,114.926273176226,117.721975865723,106.367544305542,128.942187642942,121.780881816913,108.832982209629,100.43717411963,102.943298465763,120.612171049634,108.701615964231
2019-03-01,112.33581200656,91.858376639746,104.176235181858,75.958211773919,108.597647212557,102.856222254447,117.009660504733,117.814524456119,118.657860738177,110.80534470101,131.61535408806,120.944981866559,124.878057016528,106.253066986342,103.608143468597,126.282129455952,103.934366033953
2019-02-01,108.868120187607,114.333697503761,100.978198952954,70.233358993932,105.473935910546,109.951412419073,110.099840750562,112.892288885596,111.993856118296,105.703897579005,121.417898273567,121.514102407899,108.155489318415,104.716717847159,105.216468238171,115.733628803823,104.29093830916
2019-01-01,112.539098608821,133.632954546977,104.540252841153,78.825865991203,106.78054637611,109.015083165136,113.736970626204,115.8349212751,118.399697724996,107.546550429819,131.881603788278,123.718179458776,103.418779063942,105.421923655205,107.219842826164,113.834244908573,106.372648296405
2018-12-01,113.119326886033,159.726844308582,97.905686767555,73.636946873973,106.054907339087,105.696760366096,104.337658986126,119.060930484375,107.793722833524,121.730654166019,133.722105998799,124.132243517934,130.718808288332,102.143357763905,110.671087856648,110.77262499609,106.390180345398
2018-11-01,117.74351895489,157.731433983816,103.214702047152,72.577669154314,117.542169781329,101.559177177543,116.350530933468,123.645569873206,131.929467569743,131.455143546481,135.930366215823,120.637138758998,124.680204692489,107.078325494124,109.43451872766,118.752652850023,108.674749162836
2018-10-01,115.970518965947,93.066623036766,106.573267127797,76.549157335623,121.274798806595,106.586689087286,118.615200332859,122.246007696232,146.313732219308,123.162723286755,135.022157358862,118.262815561206,113.995884856539,107.317848351081,103.851577149675,113.621798395771,107.866730446062
2018-09-01,108.771904099424,78.871052931843,103.602949789193,76.100250851535,126.900536084622,106.351786297673,112.416973213921,113.095827597988,120.435404197583,108.547108800204,124.168100206269,117.301765048684,113.889984724201,99.411994579902,103.138208552057,99.389983140941,103.286233140887
2018-08-01,114.325880763416,89.098114997428,106.766125924313,79.315971186844,127.210409093722,101.842771151443,119.431331308263,119.717146272016,131.015080761375,116.921046000808,136.781919775825,121.349928590157,115.281518240198,102.31056625647,108.222994869691,120.674182127289,100.443990549724
2018-07-01,112.798949993777,109.308729907275,104.684736915305,77.100965037204,128.374863543933,110.074467472857,112.257153327652,117.396742467973,119.845838814707,111.578356920663,134.767733066899,121.053462608442,109.960538489623,103.358702795222,104.392600597378,130.918668551984,107.598381141096
2018-06-01,114.437010608748,126.728205331381,106.301300332744,77.557331315617,123.896189508288,108.086471957918,116.663777008904,118.251094682991,124.935074290382,114.518901864166,132.512543911601,117.487298689263,117.610118404204,106.17845372014,103.389493354143,117.98244689535,113.609481186822
2018-05-01,115.819666326462,124.82246823018,107.468011846536,80.329505939211,117.613903548887,108.88256877846,117.991336699609,119.917173506393,130.152835634375,115.102601266741,137.038517794835,120.573409761012,111.319824032963,104.067544368128,107.819960609761,119.872660093961,114.145652860651
2018-04-01,111.591899991677,108.230944025517,103.965177986519,78.409924483808,117.010235414629,106.877802883146,112.801385618998,115.917516796674,118.21703065085,109.040795567104,129.186317001921,120.526775965327,114.00601617444,101.486032813693,102.943278125472,120.194211843513,111.934404690806
2018-03-01,111.188517231213,90.208232421637,104.20031760243,80.215525683813,109.283402292555,104.431049412453,114.347489469889,116.054227355773,119.823529472364,112.123102761817,129.780826081624,117.309857452905,115.046471705334,102.46398649515,104.279887608932,126.387026534691,107.197491832696
2018-02-01,107.807404200823,107.970209782386,101.070978682179,74.513412690166,109.486161983955,108.817100978074,108.523490245966,111.470243441828,111.298763348462,104.635181013709,121.206667350374,118.191404500247,103.145160288051,103.510932881749,104.825550563543,116.596049015705,107.230479979703
2018-01-01,111.011829996453,134.312050540238,104.960983699117,86.816251731203,110.157861945956,106.056453092718,112.076774655773,113.13487530438,111.289008549202,108.52304590124,129.539177167011,118.820224080126,98.761759487308,103.492008526265,106.211100835642,116.889327579052,108.399312470868
2017-12-01,113.994896065929,155.02074730462,101.101618389381,79.218971549698,102.455538322604,114.268814419484,104.583188288194,118.953337982432,108.432900839689,124.730574688141,129.782758748057,121.11891668819,135.149374606205,102.100244350613,107.420979176027,110.073818377298,111.682872824488
2017-11-01,116.176132111405,152.674011242759,104.804469085609,77.591740778806,111.310327888665,109.332850750046,114.242818308603,120.533584650409,130.906643290861,128.277014691581,131.649780090562,116.483872423539,118.080400379973,105.553208601794,107.537676622774,115.912363529432,108.934389209447
2017-10-01,112.847041860315,98.339780727397,105.794723237722,80.352377964212,110.700159156653,108.189758884139,115.59438370307,117.421437080119,135.855867989417,120.79179365767,128.100296658604,114.078104262976,107.969185337278,104.774195560423,105.762105563399,110.444607991482,104.410353009535
2017-09-01,106.321624807653,78.899627890457,101.668760132378,73.768890150724,116.324622867397,109.340061437771,109.16631850699,110.239362412774,117.186887387474,107.123326277706,121.143560676449,113.716934601051,105.757402192666,98.179944198546,102.347531344157,98.573646772466,103.113365092946
2017-08-01,111.770458400456,87.538612281838,106.224006962388,82.609720165325,116.27923833402,104.910499858459,116.459958058923,116.014368383734,128.342139359836,112.579501043606,131.302641495948,117.491200318574,108.981763406918,99.899853968024,107.693218403366,120.074780463837,98.397347057412
2017-07-01,108.955609677434,107.927639256567,102.907136473303,83.162448080849,115.277373628198,105.903805960756,109.166628549484,112.303564379293,113.098058232273,105.503693179484,128.200740072968,116.155112616823,103.528486173794,101.571909327554,103.508260718715,128.291319877781,103.606442528766
2017-06-01,112.798503169303,132.458572257025,105.542790093243,83.458379892045,115.620438463828,106.152795550446,114.188068389835,115.76161886847,123.558172194,114.327596304669,128.007802734643,115.300134560245,112.972752732183,105.601232772782,100.92116897236,118.339007704943,105.551700318655
2017-05-01,112.30423198638,114.667816298955,105.540492352258,85.904464476177,113.16198090818,103.199886302118,114.708571852287,115.871031337801,122.409125814438,111.768014779391,127.768717357976,118.588468233402,110.445253398429,102.576067030108,107.887737735248,119.746384098222,107.263079628134
2017-04-01,106.203845756346,103.940395994527,99.816132823731,82.649954650417,104.77770307319,100.258741236574,106.822874288286,109.798941954552,107.490477849068,103.620735676211,124.034849182794,116.396200021068,102.301849492209,96.944124545658,102.786301447615,117.129594918661,104.61124160205
2017-03-01,111.905372937908,84.350988287792,108.000202149788,87.423878262348,106.722231490279,105.858340934731,118.338622105073,115.422324110855,122.949418748007,110.526954398609,126.86849769273,116.992388987347,115.92280443645,104.851056298931,104.571308849152,121.536271696398,100.440381484519
2017-02-01,105.284612566441,98.43841964096,100.366715483722,79.733345806135,100.117445027415,104.014820614372,107.913053100018,108.309707974486,105.558981151531,101.193872356881,117.557926346571,116.375971291695,101.197113840354,101.78960003885,104.012262218361,111.553459220332,102.207138060587
2017-01-01,108.420297112901,132.160679104007,103.493058442602,91.306605345245,102.871727720301,101.58566409404,109.903359987072,109.908842190673,106.30797328568,101.84649641516,125.225437745848,117.845086201969,96.985045830048,103.384888466678,105.473438358805,110.257257551921,104.776189016457
2016-12-01,112.510816119545,151.708446573668,101.751130001154,85.412085213983,103.577402262625,109.858229491268,105.083637887309,116.398694795839,107.631239549232,121.846683163081,126.54935109022,119.33622952924,123.372280316301,100.73140776529,110.729721934377,113.157401268213,109.220090552054
2016-11-01,114.146449824267,140.732239955027,106.11930027977,84.263978779699,108.321136165387,115.086183153752,111.481700900944,117.180889326058,124.270584042014,125.25099569708,123.20380047077,115.623080492376,114.211857913172,103.601445853496,106.42142668943,116.708291961775,108.25066107838
2016-10-01,110.564974397635,95.245556421203,105.927527653881,88.982855395266,115.163459531514,107.679048094569,111.815382374809,113.864309211521,124.329638477234,115.611307797168,121.018481438635,113.819602284777,105.028403312785,102.700226780442,107.122240983999,111.976192477625,107.424032236607
2016-09-01,106.061042519046,77.026680115527,103.445011798725,86.199930606963,115.823275340561,107.100677680222,108.275173819617,108.950065714953,115.607206223784,105.376073587922,117.408305162169,111.467467110865,100.87703601801,104.12138959527,102.295688597475,102.40137002386,102.550964605424
2016-08-01,108.948509637812,89.827652680301,105.709898441001,89.673775205421,118.480260706455,103.872749002286,112.542326189517,111.677144977989,118.674149057246,110.120305647524,123.847965685579,115.299161219984,100.731204407423,98.460771938312,107.482108330393,113.865669807348,98.806738162385
2016-07-01,107.524756654321,104.702270273161,103.455769631759,89.723096409306,118.294152069325,107.279668053441,106.401567545718,109.88442971778,108.654306208874,103.931223217074,122.403170772209,114.933781707143,101.556173329182,99.27253630028,106.34099009267,122.038191359674,104.349541711902
2016-06-01,109.961262000023,127.310214310182,104.803960968012,88.499070219295,115.460753449874,105.603533231647,110.718094651832,111.897324876374,118.738865746566,108.30256252981,120.831985690118,113.654608049145,107.169677991032,103.703623931591,104.672269240221,110.10027556968,105.176140232349
2016-05-01,109.062048741924,113.628332929609,104.891935758591,91.319292823907,112.852909756177,107.183589346887,109.137257976402,111.104418042418,114.992456387226,105.813693509672,119.68319464532,116.011816053107,104.246566278577,101.077602967627,106.68057218034,109.283446903514,107.599807286477
2016-04-01,107.29225906305,101.389310714361,103.784652008168,89.239415589024,107.089662005293,106.073089133585,108.907795439657,109.501268723584,115.763221146795,105.042271987031,118.239196330458,113.42372974901,102.090954656835,98.734201717564,102.997960105093,108.731128315313,104.962353297339
2016-03-01,105.907902391286,79.800163887104,103.322573226161,94.81966120196,103.774825811241,102.433859375117,107.503656160963,108.632685359539,111.306129108553,103.11169671464,118.322840178535,112.205358836792,105.937988549008,99.705127317271,101.469405065977,116.665177007564,99.825916266498
2016-02-01,104.579663631528,102.409008210631,102.493419597849,91.133010997745,100.641983705261,104.579341953133,106.774317156324,105.825978146091,106.102438133028,100.978909162493,113.180609821518,111.953159745949,95.058927676025,101.250290261824,103.527725363714,106.671583030194,101.36982206661
2016-01-01,104.418517552053,118.043508863637,102.666943037774,97.168964858914,101.548816237237,100.78286958457,106.119196933133,104.686311704643,98.853935092954,98.613436847638,115.766926417255,111.78033937736,93.229464478855,99.847355944465,104.070582331556,108.528540349938,102.727793119939
2015-12-01,109.262692766292,145.452825662701,101.949343577157,92.610936175782,104.199538015967,108.847600805504,102.675755884948,111.424060317059,101.286125692529,112.912514961844,118.410851091931,114.696898068148,119.939502307591,100.698332837176,108.733620663596,108.026584736005,110.191811949612
2015-11-01,109.09889472711,129.1526352879,103.803192704101,90.156683605542,110.070743364688,108.377144223513,107.169696779108,110.974051640861,116.870766844628,113.949523984144,116.817813346766,110.699170247501,106.067468626472,101.87349852659,105.68960132198,113.133237858809,103.272524160676
2015-10-01,109.29445053708,92.750189372051,107.503388278121,94.018001067926,116.975691603649,105.143391640602,113.751931343411,111.104370670762,125.631509762643,111.745191733895,115.521234176837,109.927480527703,102.389815820366,101.906590606024,107.607147400348,108.318022387628,104.351247280239
2015-09-01,105.02279533546,74.914721678309,105.595018661817,91.26388106492,117.373029812377,111.709796728667,108.022257091399,106.228483079062,114.49220943512,103.740407104444,110.229749608706,107.941105800732,100.426953120148,102.719143241838,104.026197243009,94.896794202774,101.328386445236
2015-08-01,105.482673924021,83.810346541579,105.383456954709,95.437218306655,119.037363382659,107.153390738282,107.711383096286,106.629083003675,110.498476081478,104.740824565676,115.844804690195,109.46597614066,98.522708987125,96.117999966819,104.817221143394,114.275738855881,97.518372829403
2015-07-01,107.460100466116,101.48385813512,105.682879843412,93.41167375378,115.944485184567,111.367137285224,107.533845548483,108.729822545057,117.079523016661,107.461722633186,115.480274810117,109.450792738334,101.270364167793,97.288622186162,102.145288187597,121.116924201492,102.332091317061
2015-06-01,107.317160109371,111.915143613841,103.90024609457,92.347885686944,112.299368589194,102.75549491448,108.814150370281,108.947472554993,117.593649419956,106.492770407725,113.18561347584,108.519932175848,108.530878589132,101.902982758854,101.301077353622,108.120236374038,105.659508912385
2015-05-01,106.198045231589,120.790028157785,103.641726435463,94.282463910983,109.987582326803,103.029806968977,107.517990907555,106.855649527104,109.879035670368,103.368419996006,111.275698825151,110.198955723368,102.743712719344,97.855889321798,101.338273238562,110.585184603415,107.458568597774
2015-04-01,103.688031674883,100.706318456094,101.702015847446,90.687123035698,105.537243857,104.064073999558,105.159978596977,104.920605755766,110.488905732458,102.179251956537,109.586335068631,107.788380335443,96.972443765862,95.190864805033,99.475515950275,109.866405569096,105.370105806297
2015-03-01,104.966278484786,81.092323273655,104.281653728375,99.276725994664,105.623872881461,99.388546060607,108.693877327222,106.542675777432,111.447600824264,103.481353455006,111.059554048241,107.060665085774,103.922840982582,100.673646731224,100.273875268121,112.667727373515,104.825170817783
2015-02-01,99.870659767381,99.037504501233,99.330753113647,91.782772132957,99.654807130058,98.385741442444,103.12294505087,100.206877442053,98.605536140091,93.237381005439,102.987826093157,104.819528641432,93.964663690866,99.23121117259,100.049313072875,102.063973913835,105.693193151978
2015-01-01,102.319864443894,116.14325683919,101.659459423121,99.887900647013,102.707022532704,96.788330653813,104.641823101277,101.983021007942,100.483231350187,99.653441171646,108.445884383062,105.207973504139,91.384122022584,99.587420836947,100.991562394986,103.67260000579,102.626172003092
2014-12-01,106.881437190121,141.531625789733,101.491694716881,95.859089082448,102.851871908886,108.994790328563,100.359305726665,108.072143807417,101.936922597145,111.169294187766,108.757497110482,109.694688665526,120.755444766864,99.996476934411,99.342629238223,101.618093077989,109.560585499216
2014-11-01,106.479921486684,132.915923504998,103.682036310682,93.834572320292,106.275842630859,109.137055596656,105.281842545984,106.672199807897,114.49583740251,112.557146693731,106.124141629849,104.274316135396,102.417592491441,101.008916747366,100.68219983716,105.739219148143,105.146029905212
2014-10-01,106.811116355469,91.826026199253,107.841482391277,97.364349919504,113.212770255707,109.226599125786,111.372227236367,107.004900408393,122.382573479807,108.69334515104,106.382202903931,104.383996391673,100.557214958458,102.395447190596,101.555150227132,98.659284850414,105.806521345491
2014-09-01,100.015510561494,72.019541862857,102.005451672886,94.986389473761,114.054856810604,102.784267675229,103.640595866735,100.342151235948,104.341548284124,95.442968385119,100.31818474605,102.622224937645,97.599216792277,103.138583746445,99.579204094967,88.658611924461,101.586321238667
2014-08-01,101.736247444981,81.765729503263,102.845083687735,99.665090738579,116.640752440153,101.17623960635,103.746214332681,102.138547033601,105.837797686086,101.771631474942,105.862557481042,102.964146010637,96.520465290886,97.73875333495,103.134270041463,105.67966654405,96.617687086593
2014-07-01,104.138681759445,108.455888808136,103.246991399373,97.632783846852,114.329765857096,101.449917980946,105.554970032422,104.407014186615,109.904712072628,103.996911795962,106.781993312074,104.270381356455,98.845911817152,98.269891205863,100.256108463002,112.781390143716,104.098743458313
2014-06-01,102.894008260871,116.108113572473,102.892227750506,97.058311046711,112.323162864108,101.572736549463,105.230616430104,102.228954084531,104.751177906999,99.100636043076,103.424105822399,103.455461860387,101.42721947742,101.4091785584,100.549350089902,99.819788331537,101.96026566783
2014-05-01,104.860799002173,115.438014094722,105.059634579225,100.981564638488,110.25269514702,103.893448999818,106.941311551407,104.219324161592,110.787019771728,105.70827610019,105.429359112895,102.814050998029,101.485722349432,98.960510490415,102.103683834408,103.247882888293,103.238690365507
2014-04-01,100.318517860415,96.351280640976,100.697210391762,97.38280364805,104.8828644238,101.711378614845,101.308072390221,100.312106513902,103.541009576623,98.076148518572,104.177556303953,101.484265712442,95.703860696041,95.070651610826,97.254264431884,102.843592387345,100.875493281562
2014-03-01,101.494798852186,82.553087365329,103.471383228613,103.401105531751,104.742093476064,98.899517822775,105.53042773663,101.372360776226,102.010163811942,97.977122562788,104.432988486461,102.632253906576,100.046643249637,101.499963435667,95.983670989594,106.4308397579,98.939661175971
2014-02-01,96.956515963905,98.981305514956,97.52571054006,94.189951104602,97.581474374179,100.218411484979,97.748637885917,96.544276310734,94.575857343662,91.264955487788,95.231514756708,100.774996042453,92.896242853751,100.56569679512,98.188964799199,98.520531693745,97.157327790735
2014-01-01,98.755110572572,102.100240918954,100.117003259738,104.922215317684,100.520241409193,92.617942728046,101.45088803755,97.844338027261,94.252430113597,93.964893910228,101.521518459178,100.822848316062,89.58718474513,101.365441703779,99.093999724556,100.762012901854,99.101144171826
2013-12-01,102.801560829564,135.378925420321,98.205813711946,102.034669307901,94.624912769651,106.04849000453,93.146325363154,103.664051740741,90.828344916359,104.494539245246,102.478083892297,106.394430531537,120.257227941723,99.42716110396,102.031023040967,100.627893865504,106.994553108222
2013-11-01,104.231650490585,130.892102785536,101.785547523633,98.99544215699,99.416719776547,105.302834113342,101.606418634701,104.220910667866,109.41726718609,110.699570989042,102.014544782638,100.514179951045,103.049761285782,101.952404568201,101.458388869722,102.388447937895,104.211694966196
2013-10-01,103.667186110055,94.558258202221,104.849087297344,101.805361923024,104.219566136354,103.667998931726,106.82613673423,103.482216904427,114.497011674021,105.138922943788,102.80574860685,99.989184661148,98.154131280066,102.955630220518,101.213020232641,95.471101120217,104.725230959155
2013-09-01,96.806745605287,69.064042445418,98.341707216547,96.844122853715,104.821637774271,98.682046597109,98.238561360666,97.368564156,95.282921915053,92.987775201434,96.41355609733,99.707957134872,96.65112422972,102.640592943766,100.163742143158,89.605507727027,100.841094948624
2013-08-01,100.273569494096,76.768355609932,101.831820437916,101.119189823141,107.967352904598,99.258316050515,102.778861097583,100.609116196105,102.911293848169,101.543385537594,102.9137245717,100.227249497985,98.914820142298,98.311157718949,101.611712276557,102.750185689774,94.627609654642
2013-07-01,100.809824969981,102.615223086971,100.62792164999,99.113820693775,106.59666783999,100.270532095494,100.908381042622,100.817957342413,100.90925687603,101.259475722764,103.863074360735,100.093580444725,99.387641186323,95.924336215854,100.805406089923,110.948474376229,99.585197789055
2013-06-01,99.517546002767,115.603615139134,98.648164894782,97.840123472553,103.88424565011,95.384390370975,100.047393196694,99.180540359982,98.287286602291,97.320203127571,99.044671374776,98.677125440304,100.967171904838,101.23551210958,99.624750370058,98.128565282926,102.03657578315
2013-05-01,102.275292172773,109.079706018208,102.470545378898,101.103481843404,102.131979404341,103.655096978572,102.558064806088,101.825928327464,103.598667836525,103.307184271545,100.871942193713,101.086556184106,102.93723881503,99.683426101535,100.149390698935,100.620531656406,102.734911898863
2013-04-01,99.916230201396,95.372650001492,99.927328794523,98.824727396797,96.534415734374,98.777333322492,101.282508770509,100.1391899571,105.379690724673,102.421573657343,99.799032834212,98.83982442573,97.575189136282,97.417579407642,99.309670986746,99.941014315496,97.837682294594
2013-03-01,97.060798049012,77.177512244199,97.971238787309,102.691044748474,94.082183305345,94.362455698018,97.922136371056,97.56681742914,95.250085759011,94.85810751098,98.255685178113,98.904428633891,96.497278732774,98.805947076037,98.641788917919,105.907715517911,96.746589502928
2013-02-01,94.671014271398,89.865707328616,96.198432419071,94.311912567261,91.505040970376,99.571171363968,95.902855623428,94.080840632608,89.539773980576,89.335214839816,92.495536864102,97.525788854265,93.720097228751,100.371169585389,96.906201945266,96.599524793019,93.39304913002
2013-01-01,97.968581803091,103.623901717952,99.142391888042,105.316103212964,94.215277734042,95.019334473258,98.78235699927,97.043866286154,94.0983986812,96.634046952877,99.044399243532,98.039694240392,91.888318116412,101.275082948569,98.084904428109,97.011037717597,96.26580996455
