"","Total.date","Total.date_shortcut","Total.values","Total.notes","X21...Mineria.date","X21...Mineria.date_shortcut","X21...Mineria.values","X21...Mineria.notes","X211...Extracción.de.petróleo.y.gas.date","X211...Extracción.de.petróleo.y.gas.date_shortcut","X211...Extracción.de.petróleo.y.gas.values","X211...Extracción.de.petróleo.y.gas.notes","X212...Minería.de.minerales..excepto.petroleo.y.gas.date","X212...Minería.de.minerales..excepto.petroleo.y.gas.date_shortcut","X212...Minería.de.minerales..excepto.petroleo.y.gas.values","X212...Minería.de.minerales..excepto.petroleo.y.gas.notes","X213...Servicios.relacionados.con.la.minería.date","X213...Servicios.relacionados.con.la.minería.date_shortcut","X213...Servicios.relacionados.con.la.minería.values","X213...Servicios.relacionados.con.la.minería.notes","X22...Energía.eléctrica..suministro.de.agua.y.de.gas.date","X22...Energía.eléctrica..suministro.de.agua.y.de.gas.date_shortcut","X22...Energía.eléctrica..suministro.de.agua.y.de.gas.values","X22...Energía.eléctrica..suministro.de.agua.y.de.gas.notes","X221...Generación.energía.eléctrica.date","X221...Generación.energía.eléctrica.date_shortcut","X221...Generación.energía.eléctrica.values","X221...Generación.energía.eléctrica.notes","X222...Suministro.de.agua.y.suministro.de.gas.por.ductos.date","X222...Suministro.de.agua.y.suministro.de.gas.por.ductos.date_shortcut","X222...Suministro.de.agua.y.suministro.de.gas.por.ductos.values","X222...Suministro.de.agua.y.suministro.de.gas.por.ductos.notes","X23...Construcción.date","X23...Construcción.date_shortcut","X23...Construcción.values","X23...Construcción.notes","X236...Edificación.date","X236...Edificación.date_shortcut","X236...Edificación.values","X236...Edificación.notes","X237...Construcción.de.obras.de.ingenieria.civil.date","X237...Construcción.de.obras.de.ingenieria.civil.date_shortcut","X237...Construcción.de.obras.de.ingenieria.civil.values","X237...Construcción.de.obras.de.ingenieria.civil.notes","X238...Trabajos.especializados.para.la.construccion.date","X238...Trabajos.especializados.para.la.construccion.date_shortcut","X238...Trabajos.especializados.para.la.construccion.values","X238...Trabajos.especializados.para.la.construccion.notes","X31.33...Industrias.manufactureras.date","X31.33...Industrias.manufactureras.date_shortcut","X31.33...Industrias.manufactureras.values","X31.33...Industrias.manufactureras.notes","X311...Industria.alimentaria.date","X311...Industria.alimentaria.date_shortcut","X311...Industria.alimentaria.values","X311...Industria.alimentaria.notes","X312...Industria.de.las.bebidas.y.del.tabaco.date","X312...Industria.de.las.bebidas.y.del.tabaco.date_shortcut","X312...Industria.de.las.bebidas.y.del.tabaco.values","X312...Industria.de.las.bebidas.y.del.tabaco.notes","X313...Insumos.textiles.y.acabado.de.textiles.date","X313...Insumos.textiles.y.acabado.de.textiles.date_shortcut","X313...Insumos.textiles.y.acabado.de.textiles.values","X313...Insumos.textiles.y.acabado.de.textiles.notes","X314...Productos.textiles..excepto.prendas.date","X314...Productos.textiles..excepto.prendas.date_shortcut","X314...Productos.textiles..excepto.prendas.values","X314...Productos.textiles..excepto.prendas.notes","X315...Fabricación.de.prendas.de.vestir.date","X315...Fabricación.de.prendas.de.vestir.date_shortcut","X315...Fabricación.de.prendas.de.vestir.values","X315...Fabricación.de.prendas.de.vestir.notes","X316...Curtido.y.acabado.de.cuero.y.piel.date","X316...Curtido.y.acabado.de.cuero.y.piel.date_shortcut","X316...Curtido.y.acabado.de.cuero.y.piel.values","X316...Curtido.y.acabado.de.cuero.y.piel.notes","X321...Industria.de.la.madera.date","X321...Industria.de.la.madera.date_shortcut","X321...Industria.de.la.madera.values","X321...Industria.de.la.madera.notes","X322...Industria.del.papel.date","X322...Industria.del.papel.date_shortcut","X322...Industria.del.papel.values","X322...Industria.del.papel.notes","X323...Impresión.e.industrias.conexas.date","X323...Impresión.e.industrias.conexas.date_shortcut","X323...Impresión.e.industrias.conexas.values","X323...Impresión.e.industrias.conexas.notes","X324...Derivados.del.petroleo.y.carbon.date","X324...Derivados.del.petroleo.y.carbon.date_shortcut","X324...Derivados.del.petroleo.y.carbon.values","X324...Derivados.del.petroleo.y.carbon.notes","X325...Industria.química.date","X325...Industria.química.date_shortcut","X325...Industria.química.values","X325...Industria.química.notes","X326...Industria.del.plástico.y.del.hule.date","X326...Industria.del.plástico.y.del.hule.date_shortcut","X326...Industria.del.plástico.y.del.hule.values","X326...Industria.del.plástico.y.del.hule.notes","X327...Fabricación.de.productos.a.base.de.minerales.no.metálicos.date","X327...Fabricación.de.productos.a.base.de.minerales.no.metálicos.date_shortcut","X327...Fabricación.de.productos.a.base.de.minerales.no.metálicos.values","X327...Fabricación.de.productos.a.base.de.minerales.no.metálicos.notes","X331...Industrias.metalicas.basicas.date","X331...Industrias.metalicas.basicas.date_shortcut","X331...Industrias.metalicas.basicas.values","X331...Industrias.metalicas.basicas.notes","X332...Fabricacinn.de.productos.metalicos.date","X332...Fabricacinn.de.productos.metalicos.date_shortcut","X332...Fabricacinn.de.productos.metalicos.values","X332...Fabricacinn.de.productos.metalicos.notes","X333...Fabricacion.de.maquinaria.y.equipo.date","X333...Fabricacion.de.maquinaria.y.equipo.date_shortcut","X333...Fabricacion.de.maquinaria.y.equipo.values","X333...Fabricacion.de.maquinaria.y.equipo.notes","X334...Fabricacion.de.equipo.de.computación..comunicación..medición.y.de.otros.equipos..componentes.y.accesorios.electrónicos.date","X334...Fabricacion.de.equipo.de.computación..comunicación..medición.y.de.otros.equipos..componentes.y.accesorios.electrónicos.date_shortcut","X334...Fabricacion.de.equipo.de.computación..comunicación..medición.y.de.otros.equipos..componentes.y.accesorios.electrónicos.values","X334...Fabricacion.de.equipo.de.computación..comunicación..medición.y.de.otros.equipos..componentes.y.accesorios.electrónicos.notes","X335...Accesorios.y.equipo.de.generación.de.energía.eléctrica.date","X335...Accesorios.y.equipo.de.generación.de.energía.eléctrica.date_shortcut","X335...Accesorios.y.equipo.de.generación.de.energía.eléctrica.values","X335...Accesorios.y.equipo.de.generación.de.energía.eléctrica.notes","X336...Equipo.de.transporte.date","X336...Equipo.de.transporte.date_shortcut","X336...Equipo.de.transporte.values","X336...Equipo.de.transporte.notes","X337...Muebles..colchones.y.persianas.date","X337...Muebles..colchones.y.persianas.date_shortcut","X337...Muebles..colchones.y.persianas.values","X337...Muebles..colchones.y.persianas.notes","X339...Otras.industrias.manufactureras.date","X339...Otras.industrias.manufactureras.date_shortcut","X339...Otras.industrias.manufactureras.values","X339...Otras.industrias.manufactureras.notes"
"48",2018-06-01,"M6",106.321161334341,NA,2018-06-01,"M6",77.586476446437,NA,2018-06-01,"M6",71.867522899899,NA,2018-06-01,"M6",107.650670079779,NA,2018-06-01,"M6",78.07135855036,NA,2018-06-01,"M6",123.896189508288,NA,2018-06-01,"M6",127.659630817721,NA,2018-06-01,"M6",110.974093476828,NA,2018-06-01,"M6",108.129074237404,NA,2018-06-01,"M6",116.394865825098,NA,2018-06-01,"M6",73.13085269654,NA,2018-06-01,"M6",135.28152639418,NA,2018-06-01,"M6",116.670678614411,NA,2018-06-01,"M6",111.015575152776,NA,2018-06-01,"M6",132.40670396453,NA,2018-06-01,"M6",111.042112633566,NA,2018-06-01,"M6",116.910601995103,NA,2018-06-01,"M6",106.477350389196,NA,2018-06-01,"M6",100.556827874478,NA,2018-06-01,"M6",101.916963118624,NA,2018-06-01,"M6",122.959501930039,NA,2018-06-01,"M6",132.134603506937,NA,2018-06-01,"M6",53.343371174207,NA,2018-06-01,"M6",87.38879626866,NA,2018-06-01,"M6",123.88492923575,NA,2018-06-01,"M6",113.426241968524,NA,2018-06-01,"M6",106.0791064625,NA,2018-06-01,"M6",111.01645619095,NA,2018-06-01,"M6",121.624907503327,NA,2018-06-01,"M6",134.62559204643,NA,2018-06-01,"M6",128.273760206606,NA,2018-06-01,"M6",144.850928101129,NA,2018-06-01,"M6",98.537375147988,NA,2018-06-01,"M6",129.738394326687,NA
"49",2018-05-01,"M5",107.494982597953,NA,2018-05-01,"M5",80.368215383474,NA,2018-05-01,"M5",75.059722961375,NA,2018-05-01,"M5",113.083707497805,NA,2018-05-01,"M5",72.024986908451,NA,2018-05-01,"M5",117.613903548887,NA,2018-05-01,"M5",119.285079312749,NA,2018-05-01,"M5",111.87577933477,NA,2018-05-01,"M5",108.940224852894,NA,2018-05-01,"M5",116.52317112191,NA,2018-05-01,"M5",77.205255507218,NA,2018-05-01,"M5",133.031333941452,NA,2018-05-01,"M5",118.0011903367,NA,2018-05-01,"M5",115.338329959103,NA,2018-05-01,"M5",133.667137489857,NA,2018-05-01,"M5",115.010540442893,NA,2018-05-01,"M5",109.474484594689,NA,2018-05-01,"M5",106.655306379968,NA,2018-05-01,"M5",103.199324483159,NA,2018-05-01,"M5",102.172581696152,NA,2018-05-01,"M5",125.478800343695,NA,2018-05-01,"M5",115.458219599823,NA,2018-05-01,"M5",61.99853289822,NA,2018-05-01,"M5",88.587810506428,NA,2018-05-01,"M5",125.49734305235,NA,2018-05-01,"M5",114.787087539131,NA,2018-05-01,"M5",106.267884795063,NA,2018-05-01,"M5",110.438551618558,NA,2018-05-01,"M5",119.370558006814,NA,2018-05-01,"M5",136.409407623836,NA,2018-05-01,"M5",116.222643813924,NA,2018-05-01,"M5",145.851576139938,NA,2018-05-01,"M5",97.914670040405,NA,2018-05-01,"M5",129.306769985106,NA
"50",2018-04-01,"M4",103.994393784454,NA,2018-04-01,"M4",78.453882723918,NA,2018-04-01,"M4",73.473346082786,NA,2018-04-01,"M4",112.578048482567,NA,2018-04-01,"M4",64.354720954187,NA,2018-04-01,"M4",117.01023541463,NA,2018-04-01,"M4",118.978752823953,NA,2018-04-01,"M4",110.25116335494,NA,2018-04-01,"M4",106.936351389858,NA,2018-04-01,"M4",112.923167297108,NA,2018-04-01,"M4",74.090606357057,NA,2018-04-01,"M4",143.092219699088,NA,2018-04-01,"M4",112.812987738017,NA,2018-04-01,"M4",112.45576898386,NA,2018-04-01,"M4",129.017537598734,NA,2018-04-01,"M4",105.467442695811,NA,2018-04-01,"M4",103.484911477445,NA,2018-04-01,"M4",107.566403831233,NA,2018-04-01,"M4",101.574053509635,NA,2018-04-01,"M4",101.631939577982,NA,2018-04-01,"M4",118.484812294428,NA,2018-04-01,"M4",105.342541901744,NA,2018-04-01,"M4",62.388088720772,NA,2018-04-01,"M4",87.726660219832,NA,2018-04-01,"M4",126.761155693628,NA,2018-04-01,"M4",112.319253827336,NA,2018-04-01,"M4",107.586770064452,NA,2018-04-01,"M4",107.746108782771,NA,2018-04-01,"M4",117.312920114982,NA,2018-04-01,"M4",127.688203221122,NA,2018-04-01,"M4",113.077493497166,NA,2018-04-01,"M4",128.54671587404,NA,2018-04-01,"M4",90.719034454218,NA,2018-04-01,"M4",128.09632931699,NA
"51",2018-03-01,"M3",104.231472526275,NA,2018-03-01,"M3",80.261582133813,NA,2018-03-01,"M3",74.659979201336,NA,2018-03-01,"M3",113.750982749087,NA,2018-03-01,"M3",73.345572359734,NA,2018-03-01,"M3",109.283402292555,NA,2018-03-01,"M3",108.746328852972,NA,2018-03-01,"M3",111.12748965612,NA,2018-03-01,"M3",104.491615582249,NA,2018-03-01,"M3",108.453749540135,NA,2018-03-01,"M3",73.930898205382,NA,2018-03-01,"M3",147.826450609009,NA,2018-03-01,"M3",114.361106238428,NA,2018-03-01,"M3",113.499698632387,NA,2018-03-01,"M3",121.880384671015,NA,2018-03-01,"M3",105.755758965493,NA,2018-03-01,"M3",108.653825853034,NA,2018-03-01,"M3",102.369462320819,NA,2018-03-01,"M3",91.03020941386,NA,2018-03-01,"M3",105.272282522389,NA,2018-03-01,"M3",120.883353355511,NA,2018-03-01,"M3",101.831949932575,NA,2018-03-01,"M3",54.324504578839,NA,2018-03-01,"M3",88.288735638082,NA,2018-03-01,"M3",111.667938244704,NA,2018-03-01,"M3",115.798913652093,NA,2018-03-01,"M3",107.186450998445,NA,2018-03-01,"M3",108.180896877171,NA,2018-03-01,"M3",114.722844987958,NA,2018-03-01,"M3",131.912793420461,NA,2018-03-01,"M3",120.934785935123,NA,2018-03-01,"M3",139.190494115908,NA,2018-03-01,"M3",94.086456360137,NA,2018-03-01,"M3",131.138117537534,NA
"52",2018-02-01,"M2",101.088351411143,NA,2018-02-01,"M2",74.546563966288,NA,2018-02-01,"M2",68.709109292314,NA,2018-02-01,"M2",101.325031141332,NA,2018-02-01,"M2",82.188456421918,NA,2018-02-01,"M2",109.486161983956,NA,2018-02-01,"M2",109.772663728131,NA,2018-02-01,"M2",108.502433862002,NA,2018-02-01,"M2",108.836685755657,NA,2018-02-01,"M2",116.516323258824,NA,2018-02-01,"M2",72.424706225135,NA,2018-02-01,"M2",142.632103278354,NA,2018-02-01,"M2",108.534405567041,NA,2018-02-01,"M2",110.099368249456,NA,2018-02-01,"M2",103.969516438727,NA,2018-02-01,"M2",102.43563540701,NA,2018-02-01,"M2",99.306926842041,NA,2018-02-01,"M2",99.145445656507,NA,2018-02-01,"M2",93.038208170612,NA,2018-02-01,"M2",93.630026676536,NA,2018-02-01,"M2",112.14802593255,NA,2018-02-01,"M2",98.161311480231,NA,2018-02-01,"M2",41.908906820784,NA,2018-02-01,"M2",84.982869522626,NA,2018-02-01,"M2",115.820428277227,NA,2018-02-01,"M2",108.408561769483,NA,2018-02-01,"M2",98.880380563512,NA,2018-02-01,"M2",99.083178418932,NA,2018-02-01,"M2",104.182051782337,NA,2018-02-01,"M2",124.938750507936,NA,2018-02-01,"M2",113.023272334576,NA,2018-02-01,"M2",135.021635667246,NA,2018-02-01,"M2",89.290123436483,NA,2018-02-01,"M2",127.609043511055,NA
"53",2018-01-01,"M1",104.975295835878,NA,2018-01-01,"M1",86.847121627276,NA,2018-01-01,"M1",77.537210419627,NA,2018-01-01,"M1",110.619186093051,NA,2018-01-01,"M1",133.658663395329,NA,2018-01-01,"M1",110.157861945956,NA,2018-01-01,"M1",110.278234414629,NA,2018-01-01,"M1",109.744552830217,NA,2018-01-01,"M1",106.068047297996,NA,2018-01-01,"M1",112.010687358029,NA,2018-01-01,"M1",74.604197576301,NA,2018-01-01,"M1",139.450706562208,NA,2018-01-01,"M1",112.086306893702,NA,2018-01-01,"M1",116.176454506133,NA,2018-01-01,"M1",105.993616079948,NA,2018-01-01,"M1",94.814897015313,NA,2018-01-01,"M1",115.826739934319,NA,2018-01-01,"M1",98.49634424497,NA,2018-01-01,"M1",85.559682909152,NA,2018-01-01,"M1",115.283817447114,NA,2018-01-01,"M1",119.140649211653,NA,2018-01-01,"M1",115.662231545189,NA,2018-01-01,"M1",53.126107385149,NA,2018-01-01,"M1",92.093995650617,NA,2018-01-01,"M1",121.040329622114,NA,2018-01-01,"M1",115.538738998329,NA,2018-01-01,"M1",106.078571840233,NA,2018-01-01,"M1",104.042808817238,NA,2018-01-01,"M1",109.663053534356,NA,2018-01-01,"M1",132.062600701399,NA,2018-01-01,"M1",111.215756680874,NA,2018-01-01,"M1",128.365620316228,NA,2018-01-01,"M1",94.12096784045,NA,2018-01-01,"M1",127.334532304966,NA
"54",2017-12-01,"M12",101.114858831832,NA,2017-12-01,"M12",79.240582335287,NA,2017-12-01,"M12",75.745492606972,NA,2017-12-01,"M12",108.565458063838,NA,2017-12-01,"M12",59.512440643473,NA,2017-12-01,"M12",102.455538322604,NA,2017-12-01,"M12",100.537181761362,NA,2017-12-01,"M12",109.042378841364,NA,2017-12-01,"M12",114.29087133757,NA,2017-12-01,"M12",121.482710866607,NA,2017-12-01,"M12",93.869930531787,NA,2017-12-01,"M12",115.854185476942,NA,2017-12-01,"M12",104.589793477342,NA,2017-12-01,"M12",113.20202999168,NA,2017-12-01,"M12",119.149965622195,NA,2017-12-01,"M12",78.809702913766,NA,2017-12-01,"M12",98.578418556782,NA,2017-12-01,"M12",89.85084498473,NA,2017-12-01,"M12",85.549039741973,NA,2017-12-01,"M12",95.26910055695,NA,2017-12-01,"M12",111.674731908707,NA,2017-12-01,"M12",105.198136945322,NA,2017-12-01,"M12",49.15935604267,NA,2017-12-01,"M12",82.939977448524,NA,2017-12-01,"M12",99.234931529377,NA,2017-12-01,"M12",111.242384439494,NA,2017-12-01,"M12",104.936566829527,NA,2017-12-01,"M12",93.581258776699,NA,2017-12-01,"M12",94.41214204964,NA,2017-12-01,"M12",123.258676004654,NA,2017-12-01,"M12",109.612848370299,NA,2017-12-01,"M12",108.915921862312,NA,2017-12-01,"M12",113.332852968961,NA,2017-12-01,"M12",123.443111614162,NA
"55",2017-11-01,"M11",104.815797305026,NA,2017-11-01,"M11",77.607328667939,NA,2017-11-01,"M11",72.977853741176,NA,2017-11-01,"M11",109.255768797259,NA,2017-11-01,"M11",64.630741624697,NA,2017-11-01,"M11",111.310327888666,NA,2017-11-01,"M11",112.113228972653,NA,2017-11-01,"M11",108.553498684224,NA,2017-11-01,"M11",109.355048717671,NA,2017-11-01,"M11",113.476267149626,NA,2017-11-01,"M11",84.781278035892,NA,2017-11-01,"M11",138.56251161052,NA,2017-11-01,"M11",114.248205701139,NA,2017-11-01,"M11",112.242822411744,NA,2017-11-01,"M11",126.449940386395,NA,2017-11-01,"M11",103.605046598325,NA,2017-11-01,"M11",116.765148537066,NA,2017-11-01,"M11",115.381879751039,NA,2017-11-01,"M11",103.620185442,NA,2017-11-01,"M11",109.017727141483,NA,2017-11-01,"M11",117.376037091689,NA,2017-11-01,"M11",120.756325069251,NA,2017-11-01,"M11",49.732259466445,NA,2017-11-01,"M11",81.872787210346,NA,2017-11-01,"M11",120.503399241355,NA,2017-11-01,"M11",114.9026485482,NA,2017-11-01,"M11",104.046828861465,NA,2017-11-01,"M11",102.809358678547,NA,2017-11-01,"M11",113.815295628805,NA,2017-11-01,"M11",131.490226027682,NA,2017-11-01,"M11",113.632442833406,NA,2017-11-01,"M11",141.463734010266,NA,2017-11-01,"M11",106.156679803126,NA,2017-11-01,"M11",138.237333953065,NA
"56",2017-10-01,"M10",105.800530886537,NA,2017-10-01,"M10",80.362064564176,NA,2017-10-01,"M10",76.737862959971,NA,2017-10-01,"M10",111.660438536798,NA,2017-10-01,"M10",58.277411112227,NA,2017-10-01,"M10",110.700159156653,NA,2017-10-01,"M10",111.427341216417,NA,2017-10-01,"M10",108.203317666107,NA,2017-10-01,"M10",108.198425250565,NA,2017-10-01,"M10",112.457616828377,NA,2017-10-01,"M10",82.499062294917,NA,2017-10-01,"M10",139.049937130833,NA,2017-10-01,"M10",115.597661840215,NA,2017-10-01,"M10",108.309619580974,NA,2017-10-01,"M10",124.982746777803,NA,2017-10-01,"M10",104.946441494341,NA,2017-10-01,"M10",115.568481823685,NA,2017-10-01,"M10",116.728456172783,NA,2017-10-01,"M10",101.22800135648,NA,2017-10-01,"M10",90.750790862854,NA,2017-10-01,"M10",122.387252048141,NA,2017-10-01,"M10",110.328551641235,NA,2017-10-01,"M10",46.187391018284,NA,2017-10-01,"M10",88.477805867704,NA,2017-10-01,"M10",124.013913512252,NA,2017-10-01,"M10",117.647905848461,NA,2017-10-01,"M10",105.672775632909,NA,2017-10-01,"M10",106.903305883017,NA,2017-10-01,"M10",113.697776900027,NA,2017-10-01,"M10",132.651649216111,NA,2017-10-01,"M10",119.340880445617,NA,2017-10-01,"M10",148.126970287421,NA,2017-10-01,"M10",108.855080697647,NA,2017-10-01,"M10",141.821162839421,NA
"57",2017-09-01,"M9",101.670483954128,NA,2017-09-01,"M9",73.773487252175,NA,2017-09-01,"M9",67.700435534396,NA,2017-09-01,"M9",108.5594610412,NA,2017-09-01,"M9",69.058361656295,NA,2017-09-01,"M9",116.324622867396,NA,2017-09-01,"M9",119.002977329468,NA,2017-09-01,"M9",107.128264874931,NA,2017-09-01,"M9",109.340227097589,NA,2017-09-01,"M9",120.461480994915,NA,2017-09-01,"M9",74.822617806033,NA,2017-09-01,"M9",118.22263335311,NA,2017-09-01,"M9",109.167651378373,NA,2017-09-01,"M9",103.935396667644,NA,2017-09-01,"M9",122.502522274557,NA,2017-09-01,"M9",107.110859280277,NA,2017-09-01,"M9",108.339642144646,NA,2017-09-01,"M9",103.602993024376,NA,2017-09-01,"M9",97.089728241704,NA,2017-09-01,"M9",97.953127909044,NA,2017-09-01,"M9",113.68016240483,NA,2017-09-01,"M9",114.785010836224,NA,2017-09-01,"M9",47.384894268476,NA,2017-09-01,"M9",84.424491525608,NA,2017-09-01,"M9",114.111253880454,NA,2017-09-01,"M9",109.83402878338,NA,2017-09-01,"M9",97.648400413076,NA,2017-09-01,"M9",105.442391809321,NA,2017-09-01,"M9",114.398897904862,NA,2017-09-01,"M9",130.163326797264,NA,2017-09-01,"M9",119.831388315827,NA,2017-09-01,"M9",131.397206777433,NA,2017-09-01,"M9",94.579929164485,NA,2017-09-01,"M9",129.202774133637,NA
"58",2017-08-01,"M8",106.222777151722,NA,2017-08-01,"M8",82.609989704879,NA,2017-08-01,"M8",78.116022561458,NA,2017-08-01,"M8",110.474689258831,NA,2017-08-01,"M8",75.237894561598,NA,2017-08-01,"M8",116.27923833402,NA,2017-08-01,"M8",118.509363864675,NA,2017-08-01,"M8",108.621912525033,NA,2017-08-01,"M8",104.90498193408,NA,2017-08-01,"M8",109.566752574921,NA,2017-08-01,"M8",79.508813993819,NA,2017-08-01,"M8",132.662835494237,NA,2017-08-01,"M8",116.459955201924,NA,2017-08-01,"M8",108.145121856733,NA,2017-08-01,"M8",130.227960567342,NA,2017-08-01,"M8",109.842260942299,NA,2017-08-01,"M8",106.884384198191,NA,2017-08-01,"M8",107.018389702541,NA,2017-08-01,"M8",102.290806721996,NA,2017-08-01,"M8",105.062219039119,NA,2017-08-01,"M8",120.719780528323,NA,2017-08-01,"M8",110.667449289914,NA,2017-08-01,"M8",61.346321854652,NA,2017-08-01,"M8",93.010250148811,NA,2017-08-01,"M8",120.536534904816,NA,2017-08-01,"M8",118.155001537436,NA,2017-08-01,"M8",106.2323789756,NA,2017-08-01,"M8",103.303896114643,NA,2017-08-01,"M8",118.687652501823,NA,2017-08-01,"M8",135.149077409359,NA,2017-08-01,"M8",127.59911020303,NA,2017-08-01,"M8",146.691696550541,NA,2017-08-01,"M8",90.390615552993,NA,2017-08-01,"M8",132.394832189977,NA
"59",2017-07-01,"M7",102.903895923876,NA,2017-07-01,"M7",83.159234863637,NA,2017-07-01,"M7",80.526161325605,NA,2017-07-01,"M7",110.762875649972,NA,2017-07-01,"M7",58.219356174797,NA,2017-07-01,"M7",115.277373628198,NA,2017-07-01,"M7",117.137459816366,NA,2017-07-01,"M7",108.890609394608,NA,2017-07-01,"M7",105.895170524824,NA,2017-07-01,"M7",111.292095803162,NA,2017-07-01,"M7",78.436205832533,NA,2017-07-01,"M7",133.758618980815,NA,2017-07-01,"M7",109.165603469883,NA,2017-07-01,"M7",103.628092421663,NA,2017-07-01,"M7",123.138721255542,NA,2017-07-01,"M7",103.019251322704,NA,2017-07-01,"M7",101.985667821869,NA,2017-07-01,"M7",102.753518794253,NA,2017-07-01,"M7",98.203271160612,NA,2017-07-01,"M7",105.72541989207,NA,2017-07-01,"M7",121.00182762661,NA,2017-07-01,"M7",116.366006445428,NA,2017-07-01,"M7",58.306290931134,NA,2017-07-01,"M7",91.083276539999,NA,2017-07-01,"M7",116.831884715281,NA,2017-07-01,"M7",119.046137594843,NA,2017-07-01,"M7",105.728677757325,NA,2017-07-01,"M7",103.100564132574,NA,2017-07-01,"M7",103.462572903575,NA,2017-07-01,"M7",130.927297287566,NA,2017-07-01,"M7",115.635065987451,NA,2017-07-01,"M7",124.224523739127,NA,2017-07-01,"M7",88.453538732709,NA,2017-07-01,"M7",125.080710212229,NA
"60",2017-06-01,"M6",105.538178386736,NA,2017-06-01,"M6",83.452344317056,NA,2017-06-01,"M6",78.687768043095,NA,2017-06-01,"M6",111.254079939633,NA,2017-06-01,"M6",78.819480401064,NA,2017-06-01,"M6",115.620438463828,NA,2017-06-01,"M6",117.500798015914,NA,2017-06-01,"M6",109.164063909821,NA,2017-06-01,"M6",106.142711961914,NA,2017-06-01,"M6",113.447022560748,NA,2017-06-01,"M6",73.601712437152,NA,2017-06-01,"M6",133.686334969731,NA,2017-06-01,"M6",114.186228116442,NA,2017-06-01,"M6",106.587520015428,NA,2017-06-01,"M6",127.333483683268,NA,2017-06-01,"M6",106.980222004876,NA,2017-06-01,"M6",105.380237789436,NA,2017-06-01,"M6",103.801068531234,NA,2017-06-01,"M6",98.900041264885,NA,2017-06-01,"M6",110.587561802619,NA,2017-06-01,"M6",121.461046388621,NA,2017-06-01,"M6",109.189853023258,NA,2017-06-01,"M6",66.301848737436,NA,2017-06-01,"M6",90.644673707786,NA,2017-06-01,"M6",121.938258688159,NA,2017-06-01,"M6",114.030643590493,NA,2017-06-01,"M6",105.299253516625,NA,2017-06-01,"M6",109.536823155901,NA,2017-06-01,"M6",115.491299817914,NA,2017-06-01,"M6",137.354969897767,NA,2017-06-01,"M6",129.173686320893,NA,2017-06-01,"M6",137.988569150697,NA,2017-06-01,"M6",90.442891053134,NA,2017-06-01,"M6",120.715335578357,NA
"61",2017-05-01,"M5",105.535282542885,NA,2017-05-01,"M5",85.896472236545,NA,2017-05-01,"M5",81.83851339447,NA,2017-05-01,"M5",113.521734476024,NA,2017-05-01,"M5",74.734202735692,NA,2017-05-01,"M5",113.161980908181,NA,2017-05-01,"M5",114.273409943199,NA,2017-05-01,"M5",109.345794725961,NA,2017-05-01,"M5",103.190434930785,NA,2017-05-01,"M5",108.957807768264,NA,2017-05-01,"M5",78.637276656979,NA,2017-05-01,"M5",122.42942432202,NA,2017-05-01,"M5",114.706106983898,NA,2017-05-01,"M5",110.835517807722,NA,2017-05-01,"M5",123.948545666436,NA,2017-05-01,"M5",113.845175588086,NA,2017-05-01,"M5",110.85925578602,NA,2017-05-01,"M5",108.848197276701,NA,2017-05-01,"M5",102.138500902129,NA,2017-05-01,"M5",103.566705131727,NA,2017-05-01,"M5",120.329572083533,NA,2017-05-01,"M5",113.23827232261,NA,2017-05-01,"M5",75.507023299708,NA,2017-05-01,"M5",91.446719367315,NA,2017-05-01,"M5",122.873838552992,NA,2017-05-01,"M5",116.134247437672,NA,2017-05-01,"M5",102.183354507423,NA,2017-05-01,"M5",114.244331927758,NA,2017-05-01,"M5",114.408542530073,NA,2017-05-01,"M5",137.889862100948,NA,2017-05-01,"M5",115.845033852094,NA,2017-05-01,"M5",134.762703904089,NA,2017-05-01,"M5",93.071449804206,NA,2017-05-01,"M5",123.206847961152,NA
"62",2017-04-01,"M4",99.809452923089,NA,2017-04-01,"M4",82.641044585229,NA,2017-04-01,"M4",79.196843783653,NA,2017-04-01,"M4",111.500900671478,NA,2017-04-01,"M4",63.26971342186,NA,2017-04-01,"M4",104.77770307319,NA,2017-04-01,"M4",104.036277272345,NA,2017-04-01,"M4",107.323451660981,NA,2017-04-01,"M4",100.244841389518,NA,2017-04-01,"M4",102.242406813435,NA,2017-04-01,"M4",75.913076040915,NA,2017-04-01,"M4",141.72154084541,NA,2017-04-01,"M4",106.819952168277,NA,2017-04-01,"M4",105.895910799876,NA,2017-04-01,"M4",119.697635856108,NA,2017-04-01,"M4",95.510110462591,NA,2017-04-01,"M4",88.315300497128,NA,2017-04-01,"M4",97.378809959116,NA,2017-04-01,"M4",92.64707579032,NA,2017-04-01,"M4",103.493784630245,NA,2017-04-01,"M4",113.340662610087,NA,2017-04-01,"M4",94.543813957989,NA,2017-04-01,"M4",73.652759815028,NA,2017-04-01,"M4",85.503120003462,NA,2017-04-01,"M4",113.718516775431,NA,2017-04-01,"M4",110.046927387693,NA,2017-04-01,"M4",98.606249890468,NA,2017-04-01,"M4",106.185447587097,NA,2017-04-01,"M4",105.342607907156,NA,2017-04-01,"M4",126.109303413581,NA,2017-04-01,"M4",106.385201968696,NA,2017-04-01,"M4",121.462333805018,NA,2017-04-01,"M4",84.086567960656,NA,2017-04-01,"M4",114.686460959716,NA
